Date,Indian rupee
22-Sep-10,"1,895.74"
23-Sep-10,"1,894.20"
24-Sep-10,"1,887.11"
27-Sep-10,"1,876.89"
28-Sep-10,"1,878.59"
29-Sep-10,"1,888.94"
30-Sep-10,"1,888.21"
1-Oct-10,"1,882.11"
4-Oct-10,"1,882.61"
5-Oct-10,"1,910.40"
6-Oct-10,"1,926.23"
7-Oct-10,"1,911.33"
8-Oct-10,"1,916.06"
11-Oct-10,"1,929.91"
12-Oct-10,"1,936.46"
13-Oct-10,"1,954.29"
14-Oct-10,"1,947.28"
15-Oct-10,"1,939.57"
18-Oct-10,"1,950.20"
19-Oct-10,"1,909.47"
20-Oct-10,"1,909.04"
21-Oct-10,"1,913.51"
22-Oct-10,"1,895.94"
25-Oct-10,"1,907.34"
26-Oct-10,"1,899.56"
27-Oct-10,"1,892.84"
28-Oct-10,"1,909.14"
29-Oct-10,"1,923.56"
1-Nov-10,"1,936.59"
2-Nov-10,"1,927.24"
3-Nov-10,"1,918.75"
4-Nov-10,"1,963.15"
5-Nov-10,"1,983.76"
8-Nov-10,"1,983.19"
9-Nov-10,"2,024.58"
10-Nov-10,"1,980.68"
11-Nov-10,"1,992.52"
12-Nov-10,"1,997.36"
15-Nov-10,"1,990.04"
16-Nov-10,"1,965.37"
17-Nov-10,"1,948.62"
18-Nov-10,"1,963.28"
19-Nov-10,"1,955.04"
22-Nov-10,"1,980.44"
23-Nov-10,"2,018.30"
24-Nov-10,"2,016.60"
25-Nov-10,"2,009.75"
26-Nov-10,"1,997.20"
29-Nov-10,"2,004.08"
30-Nov-10,"2,040.99"
1-Dec-10,"2,021.22"
2-Dec-10,"2,022.08"
3-Dec-10,"2,035.52"
6-Dec-10,"2,045.97"
7-Dec-10,"2,038.22"
8-Dec-10,"2,008.08"
9-Dec-10,"2,022.45"
10-Dec-10,"1,992.12"
13-Dec-10,"2,029.90"
14-Dec-10,"2,015.30"
15-Dec-10,"2,027.08"
16-Dec-10,"1,987.08"
17-Dec-10,"1,995.10"
20-Dec-10,"2,017.63"
21-Dec-10,"2,011.13"
22-Dec-10,"2,010.70"
23-Dec-10,"1,994.44"
24-Dec-10,"1,993.12"
27-Dec-10,"1,997.97"
28-Dec-10,"1,991.35"
29-Dec-10,"2,045.63"
30-Dec-10,"2,031.42"
31-Dec-10,"2,020.57"
3-Jan-11,"2,021.03"
4-Jan-11,"2,008.19"
5-Jan-11,"1,993.49"
6-Jan-11,"1,990.70"
7-Jan-11,"1,994.67"
10-Jan-11,"1,999.36"
11-Jan-11,"1,995.83"
12-Jan-11,"2,000.74"
13-Jan-11,"2,009.39"
14-Jan-11,"1,994.67"
17-Jan-11,"1,991.09"
18-Jan-11,"1,999.20"
19-Jan-11,"2,005.05"
20-Jan-11,"1,969.79"
21-Jan-11,"1,970.53"
24-Jan-11,"1,973.04"
25-Jan-11,"1,945.34"
26-Jan-11,"1,951.21"
27-Jan-11,"1,957.12"
28-Jan-11,"1,940.75"
31-Jan-11,"1,958.71"
1-Feb-11,"1,959.14"
2-Feb-11,"1,961.21"
3-Feb-11,"1,947.58"
4-Feb-11,"1,986.31"
7-Feb-11,"1,970.33"
8-Feb-11,"1,985.62"
9-Feb-11,"1,995.92"
10-Feb-11,"1,989.62"
11-Feb-11,"2,003.45"
14-Feb-11,"1,996.80"
15-Feb-11,"2,008.58"
16-Feb-11,"2,006.39"
17-Feb-11,"2,010.19"
18-Feb-11,"2,010.74"
21-Feb-11,"2,029.39"
22-Feb-11,"2,038.88"
23-Feb-11,"2,044.77"
24-Feb-11,"2,063.69"
25-Feb-11,"2,043.77"
28-Feb-11,"2,053.43"
1-Mar-11,"2,053.00"
2-Mar-11,"2,074.32"
3-Mar-11,"2,058.43"
4-Mar-11,"2,063.87"
7-Mar-11,"2,082.06"
8-Mar-11,"2,067.14"
9-Mar-11,"2,070.57"
10-Mar-11,"2,052.62"
11-Mar-11,"2,053.25"
14-Mar-11,"2,060.66"
15-Mar-11,"2,037.25"
16-Mar-11,"2,033.57"
17-Mar-11,"2,039.04"
18-Mar-11,"2,059.91"
21-Mar-11,"2,072.25"
22-Mar-11,"2,061.51"
23-Mar-11,"2,075.70"
24-Mar-11,"2,081.87"
25-Mar-11,"2,062.34"
28-Mar-11,"2,042.57"
29-Mar-11,"2,039.65"
30-Mar-11,"2,050.93"
31-Mar-11,"2,063.18"
1-Apr-11,"2,033.07"
4-Apr-11,"2,058.16"
5-Apr-11,"2,047.46"
6-Apr-11,"2,075.24"
7-Apr-11,"2,074.27"
8-Apr-11,"2,082.11"
11-Apr-11,"2,095.09"
12-Apr-11,"2,070.11"
13-Apr-11,"2,085.49"
14-Apr-11,"2,097.29"
15-Apr-11,"2,104.72"
18-Apr-11,"2,133.89"
19-Apr-11,"2,131.75"
20-Apr-11,"2,139.05"
21-Apr-11,"2,145.98"
22-Apr-11,"2,145.98"
25-Apr-11,"2,151.06"
26-Apr-11,"2,143.21"
27-Apr-11,"2,158.64"
28-Apr-11,"2,193.64"
29-Apr-11,"2,182.78"
2-May-11,"2,188.71"
3-May-11,"2,204.27"
4-May-11,"2,202.99"
5-May-11,"2,174.67"
6-May-11,"2,140.60"
9-May-11,"2,158.10"
10-May-11,"2,177.78"
11-May-11,"2,166.48"
12-May-11,"2,154.38"
13-May-11,"2,171.96"
16-May-11,"2,178.74"
17-May-11,"2,146.44"
18-May-11,"2,168.24"
19-May-11,"2,158.85"
20-May-11,"2,156.31"
23-May-11,"2,196.53"
24-May-11,"2,219.79"
25-May-11,"2,224.84"
26-May-11,"2,211.83"
27-May-11,"2,226.05"
30-May-11,"2,221.61"
31-May-11,"2,225.20"
1-Jun-11,"2,211.36"
2-Jun-11,"2,218.66"
3-Jun-11,"2,218.39"
6-Jun-11,"2,228.86"
7-Jun-11,"2,219.14"
8-Jun-11,"2,210.45"
9-Jun-11,"2,211.69"
10-Jun-11,"2,198.97"
13-Jun-11,"2,201.53"
14-Jun-11,"2,180.95"
15-Jun-11,"2,202.21"
16-Jun-11,"2,199.16"
17-Jun-11,"2,217.75"
20-Jun-11,"2,233.83"
21-Jun-11,"2,227.53"
22-Jun-11,"2,240.51"
23-Jun-11,"2,201.24"
24-Jun-11,"2,191.27"
27-Jun-11,"2,168.96"
28-Jun-11,"2,170.66"
29-Jun-11,"2,169.55"
30-Jun-11,"2,163.73"
1-Jul-11,"2,125.67"
4-Jul-11,"2,135.54"
5-Jul-11,"2,155.27"
6-Jul-11,"2,184.07"
7-Jul-11,"2,181.97"
8-Jul-11,"2,197.01"
11-Jul-11,"2,224.71"
12-Jul-11,"2,228.53"
13-Jul-11,"2,260.36"
14-Jul-11,"2,275.54"
15-Jul-11,"2,271.30"
18-Jul-11,"2,291.30"
19-Jul-11,"2,290.30"
20-Jul-11,"2,266.55"
21-Jul-11,"2,290.82"
22-Jul-11,"2,284.52"
25-Jul-11,"2,303.26"
26-Jul-11,"2,290.78"
27-Jul-11,"2,303.22"
28-Jul-11,"2,286.66"
29-Jul-11,"2,313.68"
1-Aug-11,"2,300.12"
2-Aug-11,"2,331.29"
3-Aug-11,"2,378.28"
4-Aug-11,"2,405.30"
5-Aug-11,"2,385.72"
8-Aug-11,"2,447.77"
9-Aug-11,"2,523.34"
10-Aug-11,"2,578.22"
11-Aug-11,"2,569.82"
12-Aug-11,"2,530.87"
15-Aug-11,"2,535.24"
16-Aug-11,"2,600.95"
17-Aug-11,"2,613.34"
18-Aug-11,"2,682.62"
19-Aug-11,"2,717.92"
22-Aug-11,"2,756.47"
23-Aug-11,"2,752.16"
24-Aug-11,"2,618.28"
25-Aug-11,"2,559.58"
26-Aug-11,"2,653.53"
29-Aug-11,"2,647.21"
30-Aug-11,"2,701.99"
31-Aug-11,"2,684.96"
1-Sep-11,"2,696.06"
2-Sep-11,"2,760.41"
5-Sep-11,"2,802.12"
6-Sep-11,"2,809.28"
7-Sep-11,"2,686.47"
8-Sep-11,"2,754.75"
9-Sep-11,"2,770.98"
12-Sep-11,"2,784.30"
13-Sep-11,"2,784.99"
14-Sep-11,"2,785.32"
15-Sep-11,"2,724.83"
16-Sep-11,"2,726.17"
19-Sep-11,"2,757.60"
20-Sep-11,"2,779.46"
21-Sep-11,"2,786.04"
22-Sep-11,"2,744.65"
23-Sep-11,"2,684.45"
26-Sep-11,"2,540.59"
27-Sep-11,"2,617.30"
28-Sep-11,"2,575.42"
29-Sep-11,"2,539.80"
30-Sep-11,"2,550.82"
3-Oct-11,"2,616.30"
4-Oct-11,"2,601.81"
5-Oct-11,"2,565.33"
6-Oct-11,"2,593.89"
7-Oct-11,"2,610.77"
10-Oct-11,"2,615.38"
11-Oct-11,"2,638.04"
12-Oct-11,"2,647.36"
13-Oct-11,"2,615.49"
14-Oct-11,"2,644.31"
17-Oct-11,"2,647.36"
18-Oct-11,"2,584.92"
19-Oct-11,"2,611.83"
20-Oct-11,"2,594.18"
21-Oct-11,"2,641.70"
24-Oct-11,"2,646.35"
25-Oct-11,"2,635.73"
26-Oct-11,"2,729.63"
27-Oct-11,"2,734.41"
28-Oct-11,"2,729.03"
31-Oct-11,"2,695.93"
1-Nov-11,"2,691.60"
2-Nov-11,"2,756.27"
3-Nov-11,"2,777.72"
4-Nov-11,"2,761.25"
7-Nov-11,"2,813.35"
8-Nov-11,"2,855.52"
9-Nov-11,"2,878.17"
10-Nov-11,"2,833.00"
11-Nov-11,"2,857.29"
14-Nov-11,"2,871.54"
15-Nov-11,"2,907.61"
16-Nov-11,"2,864.89"
17-Nov-11,"2,852.11"
18-Nov-11,"2,837.41"
21-Nov-11,"2,854.22"
22-Nov-11,"2,856.70"
23-Nov-11,"2,830.09"
24-Nov-11,"2,833.39"
25-Nov-11,"2,835.66"
28-Nov-11,"2,863.32"
29-Nov-11,"2,871.92"
30-Nov-11,"2,930.54"
1-Dec-11,"2,898.92"
2-Dec-11,"2,875.84"
5-Dec-11,"2,882.74"
6-Dec-11,"2,823.24"
7-Dec-11,"2,885.85"
8-Dec-11,"2,853.69"
9-Dec-11,"2,859.09"
12-Dec-11,"2,819.50"
13-Dec-11,"2,862.02"
14-Dec-11,"2,768.08"
15-Dec-11,"2,714.72"
16-Dec-11,"2,701.29"
19-Dec-11,"2,712.18"
20-Dec-11,"2,742.90"
21-Dec-11,"2,714.68"
22-Dec-11,"2,723.25"
23-Dec-11,"2,735.59"
26-Dec-11,"2,735.59"
27-Dec-11,"2,739.01"
28-Dec-11,"2,676.21"
29-Dec-11,"2,611.51"
30-Dec-11,"2,613.98"
2-Jan-12,"2,613.98"
3-Jan-12,"2,734.02"
4-Jan-12,"2,746.20"
5-Jan-12,"2,723.91"
6-Jan-12,"2,739.95"
9-Jan-12,"2,726.24"
10-Jan-12,"2,721.27"
11-Jan-12,"2,727.63"
12-Jan-12,"2,755.83"
13-Jan-12,"2,709.84"
16-Jan-12,"2,709.98"
17-Jan-12,"2,701.21"
18-Jan-12,"2,667.73"
19-Jan-12,"2,674.04"
20-Jan-12,"2,674.53"
23-Jan-12,"2,698.68"
24-Jan-12,"2,681.37"
25-Jan-12,"2,658.53"
26-Jan-12,"2,782.60"
27-Jan-12,"2,736.32"
30-Jan-12,"2,768.04"
31-Jan-12,"2,772.42"
1-Feb-12,"2,756.28"
2-Feb-12,"2,767.23"
3-Feb-12,"2,714.43"
6-Feb-12,"2,711.40"
7-Feb-12,"2,727.33"
8-Feb-12,"2,759.32"
9-Feb-12,"2,782.01"
10-Feb-12,"2,718.56"
13-Feb-12,"2,720.45"
14-Feb-12,"2,733.02"
15-Feb-12,"2,746.30"
16-Feb-12,"2,714.61"
17-Feb-12,"2,729.62"
20-Feb-12,"2,745.47"
21-Feb-12,"2,771.20"
22-Feb-12,"2,772.75"
23-Feb-12,"2,810.60"
24-Feb-12,"2,796.53"
27-Feb-12,"2,804.40"
28-Feb-12,"2,810.06"
29-Feb-12,"2,789.00"
1-Mar-12,"2,712.06"
2-Mar-12,"2,716.90"
5-Mar-12,"2,732.08"
6-Mar-12,"2,702.56"
7-Mar-12,"2,712.01"
8-Mar-12,"2,732.22"
9-Mar-12,"2,704.31"
12-Mar-12,"2,727.43"
13-Mar-12,"2,712.66"
14-Mar-12,"2,638.70"
15-Mar-12,"2,669.62"
16-Mar-12,"2,675.16"
19-Mar-12,"2,683.47"
20-Mar-12,"2,684.32"
21-Mar-12,"2,686.49"
22-Mar-12,"2,690.91"
23-Mar-12,"2,737.80"
26-Mar-12,"2,772.91"
27-Mar-12,"2,761.57"
28-Mar-12,"2,739.23"
29-Mar-12,"2,735.63"
30-Mar-12,"2,723.04"
2-Apr-12,"2,747.61"
3-Apr-12,"2,731.82"
4-Apr-12,"2,661.84"
5-Apr-12,"2,678.26"
6-Apr-12,"2,678.26"
9-Apr-12,"2,689.80"
10-Apr-12,"2,714.94"
11-Apr-12,"2,742.05"
12-Apr-12,"2,761.30"
13-Apr-12,"2,755.58"
16-Apr-12,"2,746.28"
17-Apr-12,"2,711.42"
18-Apr-12,"2,733.97"
19-Apr-12,"2,758.27"
20-Apr-12,"2,749.33"
23-Apr-12,"2,751.71"
24-Apr-12,"2,798.53"
25-Apr-12,"2,769.91"
26-Apr-12,"2,792.82"
27-Apr-12,"2,811.05"
30-Apr-12,"2,797.78"
1-May-12,"2,819.39"
2-May-12,"2,807.38"
3-May-12,"2,814.14"
4-May-12,"2,830.79"
7-May-12,"2,795.91"
8-May-12,"2,742.23"
9-May-12,"2,732.94"
10-May-12,"2,743.61"
11-May-12,"2,725.66"
14-May-12,"2,698.01"
15-May-12,"2,692.54"
16-May-12,"2,712.68"
17-May-12,"2,725.69"
18-May-12,"2,783.87"
21-May-12,"2,814.72"
22-May-12,"2,820.71"
23-May-12,"2,793.49"
24-May-12,"2,812.90"
25-May-12,"2,795.77"
28-May-12,"2,793.46"
29-May-12,"2,834.40"
30-May-12,"2,778.87"
31-May-12,"2,812.98"
1-Jun-12,"2,885.83"
4-Jun-12,"2,867.24"
5-Jun-12,"2,873.18"
6-Jun-12,"2,912.18"
7-Jun-12,"2,845.55"
8-Jun-12,"2,813.30"
11-Jun-12,"2,839.80"
12-Jun-12,"2,872.44"
13-Jun-12,"2,893.94"
14-Jun-12,"2,897.75"
15-Jun-12,"2,912.76"
18-Jun-12,"2,908.35"
19-Jun-12,"2,926.36"
20-Jun-12,"2,886.11"
21-Jun-12,"2,866.74"
22-Jun-12,"2,877.48"
25-Jun-12,"2,881.96"
26-Jun-12,"2,890.32"
27-Jun-12,"2,893.01"
28-Jun-12,"2,854.34"
29-Jun-12,"2,869.52"
2-Jul-12,"2,845.57"
3-Jul-12,"2,842.01"
4-Jul-12,"2,824.60"
5-Jul-12,"2,843.30"
6-Jul-12,"2,836.63"
9-Jul-12,"2,847.58"
10-Jul-12,"2,840.61"
11-Jul-12,"2,809.76"
12-Jul-12,"2,795.43"
13-Jul-12,"2,829.77"
16-Jul-12,"2,825.19"
17-Jul-12,"2,810.57"
18-Jul-12,"2,808.54"
19-Jul-12,"2,808.86"
20-Jul-12,"2,798.16"
23-Jul-12,"2,826.70"
24-Jul-12,"2,858.95"
25-Jul-12,"2,891.00"
26-Jul-12,"2,900.37"
27-Jul-12,"2,879.23"
30-Jul-12,"2,885.62"
31-Jul-12,"2,900.24"
1-Aug-12,"2,852.43"
2-Aug-12,"2,867.09"
3-Aug-12,"2,871.69"
6-Aug-12,"2,870.76"
7-Aug-12,"2,856.74"
8-Aug-12,"2,867.47"
9-Aug-12,"2,872.66"
10-Aug-12,"2,878.89"
13-Aug-12,"2,890.96"
14-Aug-12,"2,863.81"
15-Aug-12,"2,870.98"
16-Aug-12,"2,884.42"
17-Aug-12,"2,890.39"
20-Aug-12,"2,890.84"
21-Aug-12,"2,926.52"
22-Aug-12,"2,928.87"
23-Aug-12,"2,959.63"
24-Aug-12,"2,973.20"
27-Aug-12,"2,983.91"
28-Aug-12,"2,988.52"
29-Aug-12,"2,968.72"
30-Aug-12,"2,969.08"
31-Aug-12,"2,948.15"
3-Sep-12,"3,020.16"
4-Sep-12,"3,035.98"
5-Sep-12,"3,035.14"
6-Sep-12,"3,048.06"
7-Sep-12,"3,078.94"
10-Sep-12,"3,088.57"
11-Sep-12,"3,092.02"
12-Sep-12,"3,082.97"
13-Sep-12,"3,087.74"
14-Sep-12,"3,106.20"
17-Sep-12,"3,063.01"
18-Sep-12,"3,075.23"
19-Sep-12,"3,070.45"
20-Sep-12,"3,070.24"
21-Sep-12,"3,070.31"
24-Sep-12,"3,032.18"
25-Sep-12,"3,044.53"
26-Sep-12,"3,002.48"
27-Sep-12,"3,016.89"
28-Sep-12,"3,011.72"
1-Oct-12,"3,023.48"
2-Oct-12,"3,004.03"
3-Oct-12,"2,980.77"
4-Oct-12,"2,987.74"
5-Oct-12,"2,975.96"
8-Oct-12,"2,991.80"
9-Oct-12,"3,012.89"
10-Oct-12,"3,008.79"
11-Oct-12,"2,995.59"
12-Oct-12,"3,003.99"
15-Oct-12,"2,959.66"
16-Oct-12,"2,974.05"
17-Oct-12,"2,973.81"
18-Oct-12,"2,977.06"
19-Oct-12,"3,006.46"
22-Oct-12,"2,974.28"
23-Oct-12,"2,959.81"
24-Oct-12,"2,952.02"
25-Oct-12,"2,960.42"
26-Oct-12,"2,961.28"
29-Oct-12,"2,963.32"
30-Oct-12,"2,971.00"
31-Oct-12,"2,973.09"
1-Nov-12,"2,966.41"
2-Nov-12,"2,912.12"
5-Nov-12,"2,952.83"
6-Nov-12,"2,959.46"
7-Nov-12,"2,981.50"
8-Nov-12,"3,008.83"
9-Nov-12,"3,060.04"
12-Nov-12,"3,066.75"
13-Nov-12,"3,050.84"
14-Nov-12,"3,049.96"
15-Nov-12,"3,012.23"
16-Nov-12,"3,034.92"
19-Nov-12,"3,063.64"
20-Nov-12,"3,068.41"
21-Nov-12,"3,054.90"
22-Nov-12,"3,073.43"
23-Nov-12,"3,099.72"
26-Nov-12,"3,137.32"
27-Nov-12,"3,117.35"
28-Nov-12,"3,049.07"
29-Nov-12,"3,046.28"
30-Nov-12,"3,018.50"
3-Dec-12,"3,023.49"
4-Dec-12,"2,982.46"
5-Dec-12,"2,972.33"
6-Dec-12,"2,946.63"
7-Dec-12,"2,980.02"
10-Dec-12,"3,001.49"
11-Dec-12,"2,985.02"
12-Dec-12,"2,993.17"
13-Dec-12,"2,962.52"
14-Dec-12,"2,974.92"
17-Dec-12,"2,987.13"
18-Dec-12,"2,990.04"
19-Dec-12,"2,922.79"
20-Dec-12,"2,911.40"
21-Dec-12,"2,925.91"
24-Dec-12,"2,918.47"
25-Dec-12,"2,918.47"
26-Dec-12,"2,912.63"
27-Dec-12,"2,925.01"
28-Dec-12,"2,920.82"
31-Dec-12,"2,919.75"
1-Jan-13,"2,919.75"
2-Jan-13,"2,963.46"
3-Jan-13,"2,946.89"
4-Jan-13,"2,920.23"
7-Jan-13,"2,922.77"
8-Jan-13,"2,932.01"
9-Jan-13,"2,923.65"
10-Jan-13,"2,943.85"
11-Jan-13,"2,919.75"
14-Jan-13,"2,917.79"
15-Jan-13,"2,950.00"
16-Jan-13,"2,951.70"
17-Jan-13,"2,923.65"
18-Jan-13,"2,921.43"
21-Jan-13,"2,922.41"
22-Jan-13,"2,924.89"
23-Jan-13,"2,917.39"
24-Jan-13,"2,884.70"
25-Jan-13,"2,865.71"
28-Jan-13,"2,870.85"
29-Jan-13,"2,874.43"
30-Jan-13,"2,879.74"
31-Jan-13,"2,846.88"
1-Feb-13,"2,854.15"
4-Feb-13,"2,852.50"
5-Feb-13,"2,858.35"
6-Feb-13,"2,865.28"
7-Feb-13,"2,857.54"
8-Feb-13,"2,871.91"
11-Feb-13,"2,855.35"
12-Feb-13,"2,856.58"
13-Feb-13,"2,844.58"
14-Feb-13,"2,852.13"
15-Feb-13,"2,807.90"
18-Feb-13,"2,810.73"
19-Feb-13,"2,805.49"
20-Feb-13,"2,762.20"
21-Feb-13,"2,762.99"
22-Feb-13,"2,747.16"
25-Feb-13,"2,748.34"
26-Feb-13,"2,769.25"
27-Feb-13,"2,778.88"
28-Feb-13,"2,778.54"
1-Mar-13,"2,793.04"
4-Mar-13,"2,777.40"
5-Mar-13,"2,785.58"
6-Mar-13,"2,772.15"
7-Mar-13,"2,769.40"
8-Mar-13,"2,762.16"
11-Mar-13,"2,762.18"
12-Mar-13,"2,783.81"
13-Mar-13,"2,776.28"
14-Mar-13,"2,769.32"
15-Mar-13,"2,772.32"
18-Mar-13,"2,794.90"
19-Mar-13,"2,817.98"
20-Mar-13,"2,807.64"
21-Mar-13,"2,817.00"
22-Mar-13,"2,808.59"
25-Mar-13,"2,785.91"
26-Mar-13,"2,793.87"
27-Mar-13,"2,802.61"
28-Mar-13,"2,792.77"
29-Mar-13,"2,792.77"
1-Apr-13,"2,792.77"
2-Apr-13,"2,763.69"
3-Apr-13,"2,756.01"
4-Apr-13,"2,726.95"
5-Apr-13,"2,764.36"
8-Apr-13,"2,762.52"
9-Apr-13,"2,770.27"
10-Apr-13,"2,761.95"
11-Apr-13,"2,744.42"
12-Apr-13,"2,693.98"
15-Apr-13,"2,449.95"
16-Apr-13,"2,405.85"
17-Apr-13,"2,423.87"
18-Apr-13,"2,423.10"
19-Apr-13,"2,443.53"
22-Apr-13,"2,481.60"
23-Apr-13,"2,461.51"
24-Apr-13,"2,497.36"
25-Apr-13,"2,528.00"
26-Apr-13,"2,573.41"
29-Apr-13,"2,560.05"
30-Apr-13,"2,544.49"
1-May-13,"2,519.80"
2-May-13,"2,543.97"
3-May-13,"2,548.93"
6-May-13,"2,561.45"
7-May-13,"2,511.83"
8-May-13,"2,554.67"
9-May-13,"2,555.15"
10-May-13,"2,508.02"
13-May-13,"2,520.78"
14-May-13,"2,525.37"
15-May-13,"2,487.85"
16-May-13,"2,433.35"
17-May-13,"2,414.85"
20-May-13,"2,400.16"
21-May-13,"2,418.67"
22-May-13,"2,516.05"
23-May-13,"2,469.53"
24-May-13,"2,485.41"
27-May-13,"2,483.40"
28-May-13,"2,474.99"
29-May-13,"2,497.33"
30-May-13,"2,556.06"
31-May-13,"2,532.46"
3-Jun-13,"2,561.19"
4-Jun-13,"2,539.74"
5-Jun-13,"2,562.69"
6-Jun-13,"2,560.68"
7-Jun-13,"2,543.32"
10-Jun-13,"2,575.40"
11-Jun-13,"2,584.49"
12-Jun-13,"2,568.25"
13-Jun-13,"2,584.45"
14-Jun-13,"2,574.42"
17-Jun-13,"2,572.63"
18-Jun-13,"2,582.25"
19-Jun-13,"2,592.48"
20-Jun-13,"2,482.90"
21-Jun-13,"2,464.24"
24-Jun-13,"2,472.99"
25-Jun-13,"2,454.50"
26-Jun-13,"2,407.24"
27-Jun-13,"2,388.53"
28-Jun-13,"2,277.38"
1-Jul-13,"2,374.59"
2-Jul-13,"2,402.94"
3-Jul-13,"2,422.06"
4-Jul-13,"2,419.31"
5-Jul-13,"2,354.85"
8-Jul-13,"2,417.20"
9-Jul-13,"2,435.03"
10-Jul-13,"2,422.07"
11-Jul-13,"2,469.94"
12-Jul-13,"2,465.61"
15-Jul-13,"2,472.35"
16-Jul-13,"2,458.77"
17-Jul-13,"2,481.18"
18-Jul-13,"2,459.15"
19-Jul-13,"2,484.35"
22-Jul-13,"2,541.28"
23-Jul-13,"2,562.30"
24-Jul-13,"2,536.22"
25-Jul-13,"2,520.39"
26-Jul-13,"2,523.91"
29-Jul-13,"2,538.10"
30-Jul-13,"2,569.78"
31-Jul-13,"2,569.75"
1-Aug-13,"2,547.90"
2-Aug-13,"2,563.90"
5-Aug-13,"2,553.63"
6-Aug-13,"2,529.73"
7-Aug-13,"2,523.68"
8-Aug-13,"2,540.49"
9-Aug-13,"2,561.52"
12-Aug-13,"2,636.21"
13-Aug-13,"2,609.08"
14-Aug-13,"2,619.65"
15-Aug-13,"2,626.07"
16-Aug-13,"2,716.62"
19-Aug-13,"2,762.39"
20-Aug-13,"2,804.48"
21-Aug-13,"2,817.28"
22-Aug-13,"2,863.02"
23-Aug-13,"2,834.85"
26-Aug-13,"2,855.89"
27-Aug-13,"3,009.98"
28-Aug-13,"3,110.00"
29-Aug-13,"3,022.93"
30-Aug-13,"2,962.72"
2-Sep-13,"2,958.98"
3-Sep-13,"3,058.31"
4-Sep-13,"2,991.74"
5-Sep-13,"2,946.24"
6-Sep-13,"2,912.15"
9-Sep-13,"2,918.45"
10-Sep-13,"2,792.94"
11-Sep-13,"2,775.64"
12-Sep-13,"2,718.47"
13-Sep-13,"2,687.25"
16-Sep-13,"2,674.73"
17-Sep-13,"2,667.66"
18-Sep-13,"2,646.26"
19-Sep-13,"2,719.06"
20-Sep-13,"2,704.05"
23-Sep-13,"2,658.25"
24-Sep-13,"2,650.81"
25-Sep-13,"2,651.79"
26-Sep-13,"2,659.91"
27-Sep-13,"2,692.69"
30-Sep-13,"2,669.97"
1-Oct-13,"2,590.96"
2-Oct-13,"2,622.07"
3-Oct-13,"2,613.30"
4-Oct-13,"2,597.73"
7-Oct-13,"2,631.59"
8-Oct-13,"2,644.38"
9-Oct-13,"2,595.55"
10-Oct-13,"2,571.24"
11-Oct-13,"2,487.38"
14-Oct-13,"2,540.75"
15-Oct-13,"2,526.93"
16-Oct-13,"2,532.90"
17-Oct-13,"2,599.39"
18-Oct-13,"2,592.28"
21-Oct-13,"2,605.05"
22-Oct-13,"2,642.56"
23-Oct-13,"2,636.52"
24-Oct-13,"2,655.37"
25-Oct-13,"2,668.98"
28-Oct-13,"2,691.28"
29-Oct-13,"2,663.06"
30-Oct-13,"2,669.78"
31-Oct-13,"2,615.99"
1-Nov-13,"2,598.29"
4-Nov-13,"2,625.63"
5-Nov-13,"2,592.04"
6-Nov-13,"2,642.79"
7-Nov-13,"2,630.60"
8-Nov-13,"2,592.61"
11-Nov-13,"2,609.04"
12-Nov-13,"2,621.43"
13-Nov-13,"2,597.28"
14-Nov-13,"2,615.54"
15-Nov-13,"2,618.08"
18-Nov-13,"2,576.82"
19-Nov-13,"2,555.01"
20-Nov-13,"2,527.66"
21-Nov-13,"2,507.78"
22-Nov-13,"2,519.87"
25-Nov-13,"2,496.31"
26-Nov-13,"2,505.19"
27-Nov-13,"2,491.56"
28-Nov-13,"2,498.73"
29-Nov-13,"2,517.40"
2-Dec-13,"2,461.10"
3-Dec-13,"2,440.39"
4-Dec-13,"2,453.74"
5-Dec-13,"2,428.22"
6-Dec-13,"2,443.23"
9-Dec-13,"2,430.07"
10-Dec-13,"2,487.23"
11-Dec-13,"2,483.93"
12-Dec-13,"2,431.12"
13-Dec-13,"2,462.34"
16-Dec-13,"2,457.91"
17-Dec-13,"2,454.11"
18-Dec-13,"2,453.01"
19-Dec-13,"2,389.23"
20-Dec-13,"2,387.92"
23-Dec-13,"2,389.06"
24-Dec-13,"2,387.13"
25-Dec-13,"2,387.13"
26-Dec-13,"2,392.72"
27-Dec-13,"2,417.99"
30-Dec-13,"2,399.24"
31-Dec-13,"2,395.37"
1-Jan-14,"2,395.37"
2-Jan-14,"2,449.92"
3-Jan-14,"2,469.02"
6-Jan-14,"2,498.03"
7-Jan-14,"2,459.46"
8-Jan-14,"2,440.55"
9-Jan-14,"2,446.40"
10-Jan-14,"2,478.02"
13-Jan-14,"2,470.64"
14-Jan-14,"2,477.57"
15-Jan-14,"2,446.09"
16-Jan-14,"2,457.17"
17-Jan-14,"2,470.58"
20-Jan-14,"2,486.59"
21-Jan-14,"2,462.19"
22-Jan-14,"2,467.56"
23-Jan-14,"2,515.97"
24-Jan-14,"2,545.53"
27-Jan-14,"2,562.86"
28-Jan-14,"2,520.52"
29-Jan-14,"2,538.28"
30-Jan-14,"2,503.70"
31-Jan-14,"2,520.02"
3-Feb-14,"2,543.70"
4-Feb-14,"2,517.00"
5-Feb-14,"2,522.23"
6-Feb-14,"2,525.74"
